,gender,emotion,actor,path
851,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_join_disgust.wav
852,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_keg_disgust.wav
853,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_goose_disgust.wav
854,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_good_disgust.wav
855,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_home_disgust.wav
856,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_kite_disgust.wav
857,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_keep_disgust.wav
858,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_jail_disgust.wav
859,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hush_disgust.wav
860,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_gun_disgust.wav
861,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lean_disgust.wav
862,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_laud_disgust.wav
863,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hit_disgust.wav
864,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hash_disgust.wav
865,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_king_disgust.wav
866,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_goal_disgust.wav
867,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_have_disgust.wav
868,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_jar_disgust.wav
869,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_keen_disgust.wav
870,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_haze_disgust.wav
871,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hurl_disgust.wav
872,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_half_disgust.wav
873,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_knock_disgust.wav
874,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hole_disgust.wav
875,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_learn_disgust.wav
876,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_juice_disgust.wav
877,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hire_disgust.wav
878,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_judge_disgust.wav
879,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hall_disgust.wav
880,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_kick_disgust.wav
881,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_hate_disgust.wav
882,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_late_disgust.wav
883,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lease_disgust.wav
884,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_kill_disgust.wav
885,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lid_disgust.wav
886,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_luck_disgust.wav
887,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lot_disgust.wav
888,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_note_disgust.wav
889,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_moon_disgust.wav
890,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pearl_disgust.wav
891,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_peg_disgust.wav
892,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_neat_disgust.wav
893,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_live_disgust.wav
894,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_merge_disgust.wav
895,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_numb_disgust.wav
896,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mop_disgust.wav
897,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mill_disgust.wav
898,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mouse_disgust.wav
899,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_met_disgust.wav
900,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mood_disgust.wav
901,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_match_disgust.wav
902,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_life_disgust.wav
903,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_long_disgust.wav
904,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lose_disgust.wav
905,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_name_disgust.wav
906,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pad_disgust.wav
907,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_limb_disgust.wav
908,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_near_disgust.wav
909,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_lore_disgust.wav
910,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_nag_disgust.wav
911,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_love_disgust.wav
912,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_loaf_disgust.wav
913,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pain_disgust.wav
914,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_nice_disgust.wav
915,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mode_disgust.wav
916,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mess_disgust.wav
917,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_perch_disgust.wav
918,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pass_disgust.wav
919,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_mob_disgust.wav
920,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_make_disgust.wav
921,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_page_disgust.wav
922,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rot_disgust.wav
923,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rag_disgust.wav
924,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rush_disgust.wav
925,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_phone_disgust.wav
926,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rose_disgust.wav
927,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_shack_disgust.wav
928,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rain_disgust.wav
929,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sail_disgust.wav
930,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pool_disgust.wav
931,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_said_disgust.wav
932,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rat_disgust.wav
933,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_read_disgust.wav
934,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_ripe_disgust.wav
935,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_raise_disgust.wav
936,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pike_disgust.wav
937,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pick_disgust.wav
938,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sell_disgust.wav
939,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_room_disgust.wav
940,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_ring_disgust.wav
941,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav
942,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_rough_disgust.wav
943,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_red_disgust.wav
944,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_shall_disgust.wav
945,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_puff_disgust.wav
946,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_raid_disgust.wav
947,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_pole_disgust.wav
948,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav
949,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_road_disgust.wav
950,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_search_disgust.wav
951,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_seize_disgust.wav
952,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav
953,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_soup_disgust.wav
954,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_soap_disgust.wav
955,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav
956,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_thumb_disgust.wav
957,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_shout_disgust.wav
958,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav
959,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav
960,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav
961,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav
962,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav
963,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_thin_disgust.wav
964,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_shirt_disgust.wav
965,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav
966,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_time_disgust.wav
967,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav
968,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sour_disgust.wav
969,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav
970,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav
971,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_take_disgust.wav
972,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_thought_disgust.wav
973,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav
974,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_sub_disgust.wav
975,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav
976,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav
977,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_which_disgust.wav
978,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_wash_disgust.wav
979,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav
980,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_whip_disgust.wav
981,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav
982,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_yearn_disgust.wav
983,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_wire_disgust.wav
984,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav
985,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav
986,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tool_disgust.wav
987,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav
988,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav
989,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav
990,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav
991,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav
992,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_wife_disgust.wav
993,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_white_disgust.wav
994,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav
995,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav
996,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_yes_disgust.wav
997,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_wag_disgust.wav
998,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_witch_disgust.wav
999,female,disgust,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav
1000,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bar_happy.wav
1001,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_back_happy.wav
1002,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_book_happy.wav
1003,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_ditch_happy.wav
1004,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dead_happy.wav
1005,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bone_happy.wav
1006,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_beg_happy.wav
1007,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_date_happy.wav
1008,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dip_happy.wav
1009,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_check_happy.wav
1010,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_cool_happy.wav
1011,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_chalk_happy.wav
1012,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_base_happy.wav
1013,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_chain_happy.wav
1014,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_death_happy.wav
1015,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_burn_happy.wav
1016,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_cab_happy.wav
1017,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_deep_happy.wav
1018,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_chair_happy.wav
1019,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dab_happy.wav
1020,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bite_happy.wav
1021,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bought_happy.wav
1022,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bean_happy.wav
1023,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dime_happy.wav
1024,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_came_happy.wav
1025,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_bath_happy.wav
1026,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_chief_happy.wav
1027,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dodge_happy.wav
1028,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_choice_happy.wav
1029,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_boat_happy.wav
1030,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_cheek_happy.wav
1031,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_chat_happy.wav
1032,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_cause_happy.wav
1033,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_calm_happy.wav
1034,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_goose_happy.wav
1035,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hall_happy.wav
1036,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_gin_happy.wav
1037,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hurl_happy.wav
1038,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_fail_happy.wav
1039,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_join_happy.wav
1040,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_gaze_happy.wav
1041,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_far_happy.wav
1042,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_fit_happy.wav
1043,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_good_happy.wav
1044,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_gun_happy.wav
1045,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_five_happy.wav
1046,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hit_happy.wav
1047,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hire_happy.wav
1048,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hush_happy.wav
1049,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_germ_happy.wav
1050,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_home_happy.wav
1051,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_fat_happy.wav
1052,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_goal_happy.wav
1053,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hate_happy.wav
1054,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_dog_happy.wav
1055,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_get_happy.wav
1056,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hole_happy.wav
1057,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_gas_happy.wav
1058,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_hash_happy.wav
1059,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_doll_happy.wav
1060,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_judge_happy.wav
1061,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_haze_happy.wav
1062,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_gap_happy.wav
1063,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_food_happy.wav
1064,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_fall_happy.wav
1065,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_door_happy.wav
1066,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_half_happy.wav
1067,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_jar_happy.wav
1068,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_have_happy.wav
1069,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_jail_happy.wav
1070,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_mood_happy.wav
1071,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_luck_happy.wav
1072,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_mode_happy.wav
1073,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_learn_happy.wav
1074,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_lot_happy.wav
1075,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_limb_happy.wav
1076,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_love_happy.wav
1077,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_late_happy.wav
1078,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_lose_happy.wav
1079,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_knock_happy.wav
1080,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_laud_happy.wav
1081,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_loaf_happy.wav
1082,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_mob_happy.wav
1083,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_lore_happy.wav
1084,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_king_happy.wav
1085,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_mess_happy.wav
1086,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_kill_happy.wav
1087,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_met_happy.wav
1088,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_lease_happy.wav
1089,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_lean_happy.wav
1090,female,happy,1,/content/drive/MyDrive/TESS Toronto emotional speech set data/OAF_happy/OAF_long_happy.wav
